Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Date,Ship Mode,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
IN-107862,CU-0776,Customer_CU-0776,Consumer,2022-12-02,2022-12-07,Standard Class,Jharkhand,East,Office Supplies,Envelopes,25.16,2,0.1,5.93
IN-107863,CU-0179,Customer_CU-0179,Consumer,2021-04-20,2021-04-25,Standard Class,Maharashtra,West,Technology,Machines,372.97,5,0.0,124.33
IN-107864,CU-0357,Customer_CU-0357,Consumer,2022-04-09,2022-04-12,Standard Class,Tamil Nadu,South,Office Supplies,Appliances,59.56,3,0.2,3.36
IN-107865,CU-0696,Customer_CU-0696,Consumer,2021-01-11,2021-01-19,First Class,Haryana,North,Technology,Machines,266.18,2,0.1,102.24
IN-107866,CU-0683,Customer_CU-0683,Corporate,2021-02-21,2021-02-24,Standard Class,Bihar,East,Technology,Machines,1442.55,3,0.3,395.36
IN-107867,CU-0412,Customer_CU-0412,Consumer,2022-12-09,2022-12-12,Standard Class,Odisha,East,Technology,Copiers,1379.17,3,0.0,241.84
IN-107868,CU-0312,Customer_CU-0312,Consumer,2021-08-09,2021-08-14,Same Day,Rajasthan,North,Furniture,Bookcases,131.06,4,0.0,33.92
IN-107869,CU-0563,Customer_CU-0563,Consumer,2021-07-05,2021-07-09,Second Class,Andhra Pradesh,South,Office Supplies,Paper,172.88,4,0.1,54.87
IN-107870,CU-0068,Customer_CU-0068,Home Office,2022-04-17,2022-04-22,First Class,Assam,East,Furniture,Bookcases,1120.41,7,0.0,249.79
IN-107871,CU-0600,Customer_CU-0600,Corporate,2021-08-07,2021-08-12,Standard Class,Assam,East,Furniture,Bookcases,1513.3,2,0.4,363.89
IN-107872,CU-0318,Customer_CU-0318,Consumer,2023-05-23,2023-05-26,Standard Class,Maharashtra,West,Office Supplies,Appliances,1186.41,5,0.1,461.32
IN-107873,CU-0731,Customer_CU-0731,Home Office,2023-08-21,2023-08-27,Second Class,Rajasthan,North,Furniture,Tables,160.52,4,0.2,32.29
IN-107874,CU-0693,Customer_CU-0693,Home Office,2021-06-20,2021-06-24,Second Class,Rajasthan,North,Office Supplies,Art,1143.44,4,0.2,120.26
IN-107875,CU-0382,Customer_CU-0382,Consumer,2021-05-08,2021-05-14,Standard Class,Madhya Pradesh,Central,Office Supplies,Envelopes,65.45,2,0.2,19.72
IN-107876,CU-0316,Customer_CU-0316,Corporate,2021-04-13,2021-04-21,Standard Class,Tamil Nadu,South,Furniture,Furnishings,205.62,3,0.4,46.75
IN-107877,CU-0493,Customer_CU-0493,Consumer,2023-08-27,2023-08-31,Standard Class,Chhattisgarh,Central,Office Supplies,Envelopes,120.83,5,0.0,22.82
IN-107878,CU-0370,Customer_CU-0370,Consumer,2022-12-30,2023-01-07,Standard Class,Kerala,South,Technology,Machines,393.92,3,0.0,164.54
IN-107879,CU-0014,Customer_CU-0014,Home Office,2022-12-15,2022-12-19,Same Day,West Bengal,East,Technology,Accessories,952.55,3,0.0,408.79
IN-107880,CU-0149,Customer_CU-0149,Corporate,2021-08-01,2021-08-08,Standard Class,Andhra Pradesh,South,Office Supplies,Fasteners,27.44,2,0.0,9.51
IN-107881,CU-0296,Customer_CU-0296,Corporate,2023-08-25,2023-08-31,Standard Class,Karnataka,South,Technology,Accessories,536.53,3,0.2,34.08
IN-107882,CU-0103,Customer_CU-0103,Consumer,2023-06-09,2023-06-14,Second Class,Haryana,North,Technology,Accessories,2115.45,2,0.0,861.5
IN-107883,CU-0602,Customer_CU-0602,Corporate,2023-07-16,2023-07-20,Second Class,West Bengal,East,Technology,Accessories,631.85,1,0.0,167.99
IN-107884,CU-0239,Customer_CU-0239,Corporate,2022-08-02,2022-08-06,Standard Class,Madhya Pradesh,Central,Technology,Machines,755.54,2,0.0,170.97
IN-107885,CU-0203,Customer_CU-0203,Corporate,2023-11-05,2023-11-08,Second Class,Kerala,South,Office Supplies,Art,138.07,2,0.1,32.32
IN-107886,CU-0323,Customer_CU-0323,Home Office,2023-09-15,2023-09-21,Second Class,Gujarat,West,Office Supplies,Supplies,258.16,6,0.1,82.09
IN-107887,CU-0002,Customer_CU-0002,Corporate,2022-07-28,2022-07-31,Same Day,Chhattisgarh,Central,Furniture,Bookcases,87.87,2,0.2,5.62
IN-107888,CU-0269,Customer_CU-0269,Consumer,2023-10-25,2023-10-31,Standard Class,Bihar,East,Office Supplies,Appliances,152.33,1,0.1,43.42
IN-107889,CU-0230,Customer_CU-0230,Consumer,2023-04-13,2023-04-16,First Class,Rajasthan,North,Office Supplies,Art,70.72,5,0.0,10.73
IN-107890,CU-0626,Customer_CU-0626,Corporate,2023-10-08,2023-10-12,Second Class,Punjab,North,Office Supplies,Binders,104.58,1,0.3,23.02
IN-107891,CU-0120,Customer_CU-0120,Corporate,2023-01-30,2023-02-02,Standard Class,Telangana,South,Technology,Accessories,1726.68,1,0.0,393.67
IN-107892,CU-0623,Customer_CU-0623,Home Office,2021-12-14,2021-12-21,First Class,Telangana,South,Office Supplies,Envelopes,30.73,1,0.3,9.03
IN-107893,CU-0587,Customer_CU-0587,Home Office,2022-01-29,2022-02-07,Standard Class,Punjab,North,Furniture,Tables,146.92,3,0.2,24.24
IN-107894,CU-0406,Customer_CU-0406,Corporate,2023-10-30,2023-11-02,Same Day,Andhra Pradesh,South,Furniture,Furnishings,70.22,2,0.3,8.02
IN-107895,CU-0032,Customer_CU-0032,Consumer,2023-09-16,2023-09-19,Standard Class,Delhi,North,Office Supplies,Art,54.91,2,0.0,22.9
IN-107896,CU-0312,Customer_CU-0312,Consumer,2021-05-03,2021-05-05,Standard Class,Odisha,East,Furniture,Tables,957.52,6,0.0,391.56
IN-107897,CU-0074,Customer_CU-0074,Home Office,2022-06-25,2022-06-29,Standard Class,Maharashtra,West,Technology,Machines,596.73,7,0.3,113.44
IN-107898,CU-0646,Customer_CU-0646,Consumer,2021-10-02,2021-10-10,First Class,Bihar,East,Furniture,Bookcases,113.06,2,0.0,48.13
IN-107899,CU-0113,Customer_CU-0113,Corporate,2023-05-26,2023-06-01,Second Class,Punjab,North,Technology,Phones,429.61,6,0.0,137.58
IN-107900,CU-0653,Customer_CU-0653,Consumer,2021-07-20,2021-07-25,Standard Class,Chhattisgarh,Central,Technology,Copiers,174.33,1,0.0,67.43
IN-107901,CU-0195,Customer_CU-0195,Home Office,2022-02-06,2022-02-12,Standard Class,West Bengal,East,Office Supplies,Paper,32.7,1,0.1,11.57
IN-107902,CU-0538,Customer_CU-0538,Consumer,2021-04-04,2021-04-10,Standard Class,Andhra Pradesh,South,Technology,Phones,943.82,1,0.0,214.86
IN-107903,CU-0696,Customer_CU-0696,Consumer,2022-04-12,2022-04-19,Standard Class,Maharashtra,West,Furniture,Chairs,129.14,3,0.4,27.53
IN-107904,CU-0594,Customer_CU-0594,Corporate,2021-08-23,2021-08-28,Standard Class,Delhi,North,Furniture,Furnishings,804.41,2,0.2,201.38
IN-107905,CU-0781,Customer_CU-0781,Consumer,2022-06-17,2022-06-21,Standard Class,Bihar,East,Furniture,Chairs,312.03,3,0.4,21.53
IN-107906,CU-0008,Customer_CU-0008,Home Office,2023-01-05,2023-01-10,Standard Class,Karnataka,South,Technology,Phones,718.41,1,0.0,252.43
IN-107907,CU-0678,Customer_CU-0678,Corporate,2021-12-08,2021-12-13,Standard Class,Chhattisgarh,Central,Office Supplies,Art,70.07,2,0.0,29.16
IN-107908,CU-0729,Customer_CU-0729,Home Office,2023-12-03,2023-12-08,Standard Class,Andhra Pradesh,South,Office Supplies,Art,180.47,5,0.0,80.37
IN-107909,CU-0223,Customer_CU-0223,Corporate,2023-11-16,2023-11-20,Standard Class,Odisha,East,Technology,Phones,1345.93,2,0.0,232.31
IN-107910,CU-0711,Customer_CU-0711,Home Office,2023-11-19,2023-11-24,First Class,Assam,East,Office Supplies,Paper,121.7,5,0.1,20.88
IN-107911,CU-0334,Customer_CU-0334,Consumer,2021-10-09,2021-10-14,Standard Class,Chhattisgarh,Central,Office Supplies,Supplies,149.65,4,0.0,46.95
IN-107912,CU-0016,Customer_CU-0016,Consumer,2021-02-20,2021-02-26,Standard Class,Telangana,South,Office Supplies,Storage,74.37,4,0.1,9.16
IN-107913,CU-0169,Customer_CU-0169,Corporate,2023-01-16,2023-01-21,First Class,Haryana,North,Office Supplies,Storage,146.64,6,0.0,37.56
IN-107914,CU-0732,Customer_CU-0732,Corporate,2023-12-11,2023-12-13,Standard Class,Rajasthan,North,Office Supplies,Fasteners,66.41,1,0.0,25.72
IN-107915,CU-0389,Customer_CU-0389,Corporate,2023-11-02,2023-11-04,Second Class,Assam,East,Office Supplies,Binders,90.2,1,0.1,27.01
IN-107916,CU-0786,Customer_CU-0786,Consumer,2023-04-09,2023-04-15,Standard Class,Bihar,East,Office Supplies,Envelopes,70.3,1,0.0,19.95
IN-107917,CU-0557,Customer_CU-0557,Corporate,2021-06-24,2021-06-28,Standard Class,Punjab,North,Furniture,Chairs,229.12,6,0.1,63.24
IN-107918,CU-0060,Customer_CU-0060,Consumer,2021-08-13,2021-08-20,Standard Class,Gujarat,West,Furniture,Tables,190.32,2,0.0,58.43
IN-107919,CU-0687,Customer_CU-0687,Corporate,2023-01-14,2023-01-21,Standard Class,Rajasthan,North,Office Supplies,Envelopes,137.13,3,0.2,42.59
IN-107920,CU-0504,Customer_CU-0504,Consumer,2023-03-06,2023-03-15,First Class,Rajasthan,North,Office Supplies,Appliances,292.82,2,0.0,100.02
IN-107921,CU-0579,Customer_CU-0579,Corporate,2023-08-20,2023-08-26,Standard Class,Uttar Pradesh,North,Technology,Phones,1908.35,1,0.0,519.69
IN-107922,CU-0124,Customer_CU-0124,Corporate,2023-08-26,2023-09-01,Standard Class,Telangana,South,Furniture,Chairs,120.87,1,0.0,47.79
IN-107923,CU-0436,Customer_CU-0436,Consumer,2022-08-14,2022-08-21,First Class,Kerala,South,Office Supplies,Binders,287.23,2,0.0,127.77
IN-107924,CU-0113,Customer_CU-0113,Corporate,2022-10-11,2022-10-15,Standard Class,Uttar Pradesh,North,Technology,Phones,499.52,6,0.2,50.57
IN-107925,CU-0422,Customer_CU-0422,Corporate,2021-09-04,2021-09-10,Standard Class,Odisha,East,Furniture,Tables,534.1,5,0.2,78.63
IN-107926,CU-0402,Customer_CU-0402,Home Office,2021-12-03,2021-12-08,Standard Class,Rajasthan,North,Technology,Accessories,294.24,3,0.2,35.91
IN-107927,CU-0480,Customer_CU-0480,Home Office,2022-10-30,2022-11-03,Standard Class,West Bengal,East,Furniture,Chairs,370.03,2,0.0,166.29
IN-107928,CU-0483,Customer_CU-0483,Consumer,2021-08-05,2021-08-13,First Class,Karnataka,South,Office Supplies,Appliances,119.38,2,0.0,52.57
IN-107929,CU-0761,Customer_CU-0761,Consumer,2023-10-14,2023-10-23,First Class,Karnataka,South,Office Supplies,Storage,23.66,2,0.0,8.85
IN-107930,CU-0373,Customer_CU-0373,Home Office,2021-10-12,2021-10-21,Second Class,Odisha,East,Furniture,Tables,537.33,3,0.0,178.71
IN-107931,CU-0582,Customer_CU-0582,Consumer,2021-12-21,2021-12-26,Same Day,Bihar,East,Office Supplies,Art,302.28,7,0.1,99.34
IN-107932,CU-0529,Customer_CU-0529,Consumer,2022-01-24,2022-01-31,Standard Class,Jharkhand,East,Office Supplies,Appliances,76.92,3,0.2,9.52
IN-107933,CU-0536,Customer_CU-0536,Consumer,2023-11-29,2023-12-03,Standard Class,Haryana,North,Furniture,Chairs,980.57,1,0.0,359.93
IN-107934,CU-0105,Customer_CU-0105,Consumer,2021-05-26,2021-05-31,Same Day,Kerala,South,Furniture,Tables,283.79,5,0.0,101.79
IN-107935,CU-0671,Customer_CU-0671,Home Office,2023-10-21,2023-10-28,Standard Class,Tamil Nadu,South,Technology,Accessories,1428.85,5,0.0,346.75
IN-107936,CU-0668,Customer_CU-0668,Consumer,2021-06-29,2021-07-04,Standard Class,Tamil Nadu,South,Furniture,Chairs,55.99,2,0.0,16.79
IN-107937,CU-0245,Customer_CU-0245,Consumer,2022-12-23,2022-12-27,Standard Class,Tamil Nadu,South,Furniture,Furnishings,2287.06,3,0.2,781.85
IN-107938,CU-0125,Customer_CU-0125,Corporate,2022-06-04,2022-06-09,Second Class,Gujarat,West,Furniture,Furnishings,1092.66,1,0.1,240.21
IN-107939,CU-0373,Customer_CU-0373,Home Office,2022-02-01,2022-02-04,First Class,Assam,East,Furniture,Bookcases,263.04,2,0.1,45.03
IN-107940,CU-0211,Customer_CU-0211,Corporate,2023-11-22,2023-11-24,Standard Class,Odisha,East,Office Supplies,Art,15.26,6,0.0,5.55
IN-107941,CU-0467,Customer_CU-0467,Corporate,2021-01-09,2021-01-16,Standard Class,Odisha,East,Furniture,Bookcases,415.89,4,0.0,185.82
IN-107942,CU-0526,Customer_CU-0526,Consumer,2022-04-12,2022-04-17,Standard Class,Delhi,North,Office Supplies,Art,24.54,3,0.0,8.06
IN-107943,CU-0302,Customer_CU-0302,Consumer,2021-03-08,2021-03-12,Same Day,Madhya Pradesh,Central,Technology,Accessories,992.64,2,0.0,306.46
IN-107944,CU-0743,Customer_CU-0743,Home Office,2022-02-02,2022-02-06,Second Class,Kerala,South,Technology,Copiers,963.34,2,0.0,214.69
IN-107945,CU-0676,Customer_CU-0676,Home Office,2022-10-06,2022-10-10,Standard Class,Maharashtra,West,Office Supplies,Appliances,38.58,3,0.0,14.41
IN-107946,CU-0068,Customer_CU-0068,Home Office,2023-11-16,2023-11-22,Standard Class,Assam,East,Technology,Phones,1824.15,5,0.0,506.13
IN-107947,CU-0533,Customer_CU-0533,Corporate,2023-11-30,2023-12-04,Same Day,West Bengal,East,Technology,Copiers,1373.36,2,0.1,399.45
IN-107948,CU-0192,Customer_CU-0192,Consumer,2021-04-26,2021-05-02,Same Day,Kerala,South,Furniture,Tables,721.01,6,0.3,83.92
IN-107949,CU-0293,Customer_CU-0293,Home Office,2021-08-14,2021-08-21,Standard Class,West Bengal,East,Office Supplies,Fasteners,90.74,1,0.2,30.98
IN-107950,CU-0242,Customer_CU-0242,Corporate,2022-12-14,2022-12-20,Standard Class,Tamil Nadu,South,Furniture,Furnishings,106.44,1,0.2,27.76
IN-107951,CU-0682,Customer_CU-0682,Corporate,2021-06-09,2021-06-13,Standard Class,Maharashtra,West,Furniture,Furnishings,722.2,2,0.0,179.9
IN-107952,CU-0679,Customer_CU-0679,Consumer,2022-10-24,2022-10-27,First Class,Assam,East,Office Supplies,Envelopes,70.57,2,0.1,20.69
IN-107953,CU-0297,Customer_CU-0297,Consumer,2022-09-24,2022-09-29,Standard Class,Rajasthan,North,Technology,Accessories,190.41,2,0.3,46.83
IN-107954,CU-0377,Customer_CU-0377,Consumer,2023-03-24,2023-03-29,First Class,Bihar,East,Office Supplies,Storage,303.94,1,0.1,54.21
IN-107955,CU-0467,Customer_CU-0467,Corporate,2023-09-04,2023-09-06,Standard Class,Tamil Nadu,South,Furniture,Bookcases,1771.4,1,0.2,509.38
IN-107956,CU-0181,Customer_CU-0181,Home Office,2023-08-13,2023-08-18,Standard Class,Kerala,South,Furniture,Furnishings,319.58,5,0.2,54.17
IN-107957,CU-0235,Customer_CU-0235,Consumer,2021-03-12,2021-03-14,Standard Class,Tamil Nadu,South,Furniture,Chairs,1858.08,1,0.4,360.67
IN-107958,CU-0127,Customer_CU-0127,Corporate,2023-07-12,2023-07-15,First Class,Uttar Pradesh,North,Technology,Phones,722.11,1,0.2,166.16
IN-107959,CU-0228,Customer_CU-0228,Consumer,2023-07-17,2023-07-22,Standard Class,Uttar Pradesh,North,Furniture,Tables,243.63,3,0.1,61.59
IN-107960,CU-0341,Customer_CU-0341,Corporate,2023-06-11,2023-06-16,Second Class,Odisha,East,Technology,Phones,377.13,1,0.1,66.88
IN-107961,CU-0150,Customer_CU-0150,Corporate,2022-02-19,2022-02-24,Standard Class,Gujarat,West,Office Supplies,Binders,392.83,2,0.0,165.84
IN-107962,CU-0076,Customer_CU-0076,Corporate,2022-05-15,2022-05-17,Standard Class,Maharashtra,West,Technology,Accessories,329.6,3,0.0,54.31
IN-107963,CU-0712,Customer_CU-0712,Consumer,2021-02-02,2021-02-05,Standard Class,Madhya Pradesh,Central,Furniture,Chairs,594.79,5,0.0,235.16
IN-107964,CU-0253,Customer_CU-0253,Corporate,2021-01-19,2021-01-26,Standard Class,Chhattisgarh,Central,Technology,Copiers,402.12,2,0.0,67.18
IN-107965,CU-0701,Customer_CU-0701,Home Office,2023-03-25,2023-03-31,First Class,Andhra Pradesh,South,Technology,Machines,439.54,4,0.2,111.27
IN-107966,CU-0228,Customer_CU-0228,Consumer,2021-01-19,2021-01-24,Standard Class,Telangana,South,Technology,Machines,1681.14,1,0.2,325.17
IN-107967,CU-0599,Customer_CU-0599,Corporate,2022-01-06,2022-01-11,Same Day,Maharashtra,West,Furniture,Furnishings,243.71,5,0.4,9.54
IN-107968,CU-0010,Customer_CU-0010,Consumer,2023-10-24,2023-10-28,First Class,Bihar,East,Technology,Accessories,462.06,3,0.0,124.16
IN-107969,CU-0224,Customer_CU-0224,Home Office,2021-12-22,2021-12-26,First Class,Andhra Pradesh,South,Furniture,Furnishings,817.49,2,0.0,348.64
IN-107970,CU-0563,Customer_CU-0563,Consumer,2022-10-27,2022-11-02,Standard Class,Telangana,South,Technology,Phones,2800.79,3,0.1,925.13
IN-107971,CU-0455,Customer_CU-0455,Corporate,2023-01-19,2023-01-24,First Class,Andhra Pradesh,South,Technology,Accessories,1188.23,2,0.0,209.16
IN-107972,CU-0397,Customer_CU-0397,Consumer,2022-02-07,2022-02-09,Standard Class,Madhya Pradesh,Central,Furniture,Bookcases,195.62,3,0.2,46.08
IN-107973,CU-0785,Customer_CU-0785,Corporate,2022-04-26,2022-05-01,Standard Class,Jharkhand,East,Furniture,Bookcases,219.54,2,0.1,47.97
IN-107974,CU-0308,Customer_CU-0308,Home Office,2023-10-01,2023-10-05,Standard Class,Assam,East,Furniture,Furnishings,352.11,3,0.0,128.96
IN-107975,CU-0701,Customer_CU-0701,Home Office,2022-10-24,2022-11-01,Standard Class,Odisha,East,Technology,Accessories,887.88,1,0.0,193.66
IN-107976,CU-0071,Customer_CU-0071,Consumer,2023-04-27,2023-05-02,First Class,Gujarat,West,Office Supplies,Envelopes,37.0,1,0.1,9.25
IN-107977,CU-0371,Customer_CU-0371,Consumer,2023-12-03,2023-12-08,Second Class,Jharkhand,East,Technology,Machines,1275.04,1,0.2,174.63
IN-107978,CU-0417,Customer_CU-0417,Corporate,2023-03-27,2023-03-30,Second Class,Chhattisgarh,Central,Technology,Machines,718.35,2,0.0,251.83
IN-107979,CU-0155,Customer_CU-0155,Consumer,2023-08-06,2023-08-14,Second Class,Uttar Pradesh,North,Office Supplies,Paper,19.22,3,0.1,6.5
IN-107980,CU-0664,Customer_CU-0664,Consumer,2023-11-14,2023-11-16,Standard Class,Jharkhand,East,Furniture,Chairs,157.1,1,0.3,8.86
IN-107981,CU-0033,Customer_CU-0033,Corporate,2021-03-25,2021-03-29,Standard Class,Haryana,North,Furniture,Chairs,220.68,3,0.0,66.51
IN-107982,CU-0307,Customer_CU-0307,Consumer,2022-06-03,2022-06-10,Standard Class,Rajasthan,North,Office Supplies,Labels,84.3,4,0.2,18.12
IN-107983,CU-0575,Customer_CU-0575,Consumer,2023-09-16,2023-09-19,Standard Class,Bihar,East,Office Supplies,Art,492.92,3,0.1,158.96
IN-107984,CU-0672,Customer_CU-0672,Consumer,2022-04-20,2022-04-26,Second Class,Delhi,North,Technology,Machines,824.15,3,0.1,197.55
IN-107985,CU-0489,Customer_CU-0489,Consumer,2023-11-11,2023-11-17,Standard Class,Assam,East,Furniture,Bookcases,168.58,1,0.1,49.88
IN-107986,CU-0738,Customer_CU-0738,Consumer,2021-11-06,2021-11-14,Same Day,Uttarakhand,North,Technology,Phones,811.24,3,0.2,178.6
IN-107987,CU-0766,Customer_CU-0766,Corporate,2023-03-30,2023-04-04,Standard Class,Madhya Pradesh,Central,Technology,Copiers,484.5,6,0.0,104.33
IN-107988,CU-0120,Customer_CU-0120,Corporate,2023-10-19,2023-10-23,Standard Class,Andhra Pradesh,South,Office Supplies,Paper,120.58,2,0.1,39.12
IN-107989,CU-0052,Customer_CU-0052,Home Office,2023-09-17,2023-09-23,Standard Class,Odisha,East,Furniture,Tables,525.55,3,0.1,82.42
IN-107990,CU-0103,Customer_CU-0103,Consumer,2021-08-17,2021-08-23,Standard Class,Bihar,East,Office Supplies,Envelopes,267.28,2,0.0,119.46
IN-107991,CU-0389,Customer_CU-0389,Corporate,2022-02-16,2022-02-20,First Class,Kerala,South,Furniture,Furnishings,323.94,1,0.3,13.8
IN-107992,CU-0062,Customer_CU-0062,Consumer,2022-10-16,2022-10-24,Standard Class,Karnataka,South,Technology,Accessories,2907.55,2,0.2,551.16
IN-107993,CU-0689,Customer_CU-0689,Consumer,2023-06-19,2023-06-21,Standard Class,Assam,East,Furniture,Chairs,682.95,3,0.5,73.77
IN-107994,CU-0231,Customer_CU-0231,Consumer,2021-01-01,2021-01-06,Standard Class,Punjab,North,Furniture,Chairs,187.55,2,0.1,29.29
IN-107995,CU-0709,Customer_CU-0709,Consumer,2022-10-28,2022-10-31,Second Class,Telangana,South,Technology,Accessories,4860.37,3,0.0,1428.39
IN-107996,CU-0451,Customer_CU-0451,Consumer,2023-12-02,2023-12-08,Second Class,Kerala,South,Office Supplies,Binders,120.82,4,0.3,31.18
IN-107997,CU-0246,Customer_CU-0246,Corporate,2021-03-25,2021-03-28,Second Class,Odisha,East,Office Supplies,Paper,42.45,5,0.0,14.88
IN-107998,CU-0136,Customer_CU-0136,Home Office,2023-05-25,2023-06-01,Standard Class,Odisha,East,Office Supplies,Paper,398.47,1,0.1,58.04
IN-107999,CU-0637,Customer_CU-0637,Consumer,2021-01-19,2021-01-24,Second Class,Assam,East,Technology,Machines,4315.64,3,0.2,1301.01
IN-108000,CU-0678,Customer_CU-0678,Corporate,2021-08-03,2021-08-07,Same Day,Madhya Pradesh,Central,Technology,Accessories,645.66,1,0.0,232.79
IN-108001,CU-0306,Customer_CU-0306,Corporate,2021-07-22,2021-07-24,Standard Class,Gujarat,West,Office Supplies,Envelopes,57.21,1,0.0,18.67
IN-108002,CU-0434,Customer_CU-0434,Consumer,2022-01-10,2022-01-14,Standard Class,Gujarat,West,Office Supplies,Storage,77.08,1,0.2,8.63
IN-108003,CU-0711,Customer_CU-0711,Home Office,2022-07-03,2022-07-10,Standard Class,Delhi,North,Furniture,Tables,585.1,4,0.0,120.23
IN-108004,CU-0443,Customer_CU-0443,Corporate,2021-10-18,2021-10-24,Standard Class,Bihar,East,Furniture,Furnishings,918.08,3,0.0,193.73
IN-108005,CU-0708,Customer_CU-0708,Consumer,2022-05-21,2022-05-25,Same Day,Uttarakhand,North,Technology,Phones,1111.47,1,0.1,340.92
IN-108006,CU-0549,Customer_CU-0549,Home Office,2022-06-04,2022-06-12,Standard Class,West Bengal,East,Furniture,Chairs,358.3,2,0.2,118.77
IN-108007,CU-0586,Customer_CU-0586,Consumer,2021-08-29,2021-09-01,Standard Class,Karnataka,South,Office Supplies,Appliances,346.61,1,0.1,96.49
IN-108008,CU-0762,Customer_CU-0762,Consumer,2021-01-28,2021-02-01,Second Class,Uttar Pradesh,North,Furniture,Bookcases,257.17,1,0.0,41.08
IN-108009,CU-0563,Customer_CU-0563,Consumer,2022-02-13,2022-02-15,Standard Class,Jharkhand,East,Furniture,Bookcases,753.5,5,0.3,18.92
IN-108010,CU-0068,Customer_CU-0068,Home Office,2021-11-03,2021-11-09,Same Day,West Bengal,East,Furniture,Furnishings,262.32,4,0.3,29.08
IN-108011,CU-0609,Customer_CU-0609,Corporate,2021-08-09,2021-08-14,Same Day,Uttar Pradesh,North,Office Supplies,Envelopes,132.68,2,0.1,35.49
IN-108012,CU-0019,Customer_CU-0019,Consumer,2023-07-13,2023-07-18,Standard Class,West Bengal,East,Technology,Machines,600.52,2,0.0,143.58
IN-108013,CU-0552,Customer_CU-0552,Consumer,2021-02-17,2021-02-19,Standard Class,Bihar,East,Office Supplies,Binders,85.6,1,0.0,33.87
IN-108014,CU-0796,Customer_CU-0796,Consumer,2021-08-04,2021-08-10,Second Class,Maharashtra,West,Furniture,Bookcases,244.23,2,0.1,58.46
IN-108015,CU-0135,Customer_CU-0135,Consumer,2022-05-04,2022-05-08,Standard Class,Haryana,North,Furniture,Chairs,968.63,1,0.1,173.85
IN-108016,CU-0565,Customer_CU-0565,Consumer,2023-07-18,2023-07-23,Standard Class,Uttarakhand,North,Technology,Copiers,343.91,2,0.0,104.35
IN-108017,CU-0775,Customer_CU-0775,Consumer,2023-03-25,2023-03-29,Standard Class,Bihar,East,Office Supplies,Supplies,46.24,6,0.1,7.08
